fr24_id,flight,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,queried_timestamp
3bc25523,,HANAG,47.3421,18.95299,140,1400,92,0,7000,2025-08-16T07:09:59Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:10:02Z,1755328200
3bc24484,W62468,WZZ941,47.31999,19.46022,309,3275,206,-1280,1000,2025-08-16T07:09:59Z,ADSB,4D24B1,A21N,9H-WDF,WZZ,WMT,WAW,EPWA,BUD,LHBP,2025-08-16T07:12:59Z,1755328200
3bc255cd,TK1036,THY8FX,47.39932,19.03237,203,6850,279,2688,4205,2025-08-16T07:09:59Z,ADSB,4BAA8E,A321,TC-JTN,THY,THY,BUD,LHBP,IST,LTFM,2025-08-16T08:59:54Z,1755328200
3bc2276a,SK7383,SAS7383,47.51477,19.4653,162,39025,438,-64,4553,2025-08-16T07:09:58Z,ADSB,4AC9F9,A20N,SE-ROY,THY,THY,OSL,ENGM,JSI,LGSK,2025-08-16T08:32:00Z,1755328200
3bc25523,,HANAG,47.333,18.98878,265,400,65,64,7000,2025-08-16T07:19:37Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:20:07Z,1755328800
3bc268b7,,HABFW,47.45239,18.92282,223,1700,80,576,7052,2025-08-16T07:19:58Z,MLAT,47033C,C172,HA-BFW,FCA,FCA,QHU,LHBS,,,,1755328800
3bc25b07,,HANAE,47.35789,18.94907,222,1500,78,384,7000,2025-08-16T07:19:59Z,MLAT,472258,AAT3,HA-NAE,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:20:35Z,1755328800
3bc26df4,,HADAL,47.35714,18.93731,276,1600,68,448,7000,2025-08-16T07:29:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,,,,1755329400
3bc25523,,HANAG,47.32859,18.9702,149,1475,92,0,7000,2025-08-16T07:29:59Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:30:02Z,1755329400
3bc25b07,,HANAE,47.33125,18.99828,338,525,70,0,7000,2025-08-16T07:29:27Z,MLAT,472258,AAT3,HA-NAE,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:29:48Z,1755329400
3bc26a7e,,HABEB,47.42695,18.98286,93,1600,95,0,7000,2025-08-16T07:29:59Z,MLAT,47030D,C172,HA-BEB,FCA,FCA,QHU,LHBS,,,,1755329400
3bc26d26,,HASKD000,47.58006,19.28087,264,1500,76,0,7000,2025-08-16T07:29:59Z,MLAT,47308F,C172,HA-SKD,,,,,,,,1755329400
3bc25b07,,HANAE,47.32479,18.97197,147,1475,98,0,7000,2025-08-16T07:39:59Z,MLAT,472258,AAT3,HA-NAE,,,QHL,LHTL,QHL,LHTL,2025-08-16T07:39:37Z,1755330000
3bc24579,W62430,WZZ14KA,47.36099,19.39383,312,2075,169,-768,5333,2025-08-16T07:39:59Z,ADSB,471DB8,A21N,HA-LGQ,WZZ,WZZ,IST,LTFM,BUD,LHBP,2025-08-16T07:42:59Z,1755330000
3bc2498e,FR3164,RYR66PG,47.28731,19.48425,18,4100,186,-832,0443,2025-08-16T07:39:59Z,ADSB,48C1BB,B738,SP-RND,RYR,RYS,BGY,LIME,BUD,LHBP,2025-08-16T07:43:56Z,1755330000
3bc23c83,,ABB885,47.5166,19.02681,115,35000,474,0,7154,2025-08-16T07:39:59Z,ADSB,44B02A,A332,OO-LAJ,,,BRU,EBBR,CTU,ZUUU,2025-08-16T17:09:11Z,1755330000
3bc2483a,U21212,EZS62ML,47.4348,19.24324,312,400,105,64,1000,2025-08-16T07:39:59Z,ADSB,4B1A34,A320,HB-JYA,EZY,EZS,BUD,LHBP,BSL,LFSB,,1755330000
3bc26819,,SPWIW,47.59668,18.9874,355,7225,139,832,4250,2025-08-16T07:39:59Z,ADSB,48D114,S22T,SP-WIW,,,QHL,LHTL,POZ,EPPO,2025-08-16T08:36:15Z,1755330000
3bc24335,,HKY674,47.61567,19.22911,113,29000,313,0,6421,2025-08-16T07:39:59Z,MLAT,AE1BF6,C30J,07-4635,RCH,RCH,RMS,ETAR,,,,1755330000
3bc26d26,,HASKD000,47.57021,19.36069,326,1500,79,0,7000,2025-08-16T07:39:59Z,MLAT,47308F,C172,HA-SKD,,,,,,,,1755330000
3bc2739d,JU141,ASL13L,47.42141,19.04691,204,5525,164,1088,4245,2025-08-16T07:49:59Z,ADSB,4C0244,AT76,YU-ASE,ASL,ASL,BUD,LHBP,BEG,LYBE,2025-08-16T08:22:41Z,1755330600
3bc275d9,,HABDY,47.52242,19.04886,232,1725,91,64,7010,2025-08-16T07:49:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1755330600
3bc27f99,,HABFN,47.44645,18.93598,184,1300,82,1728,7027,2025-08-16T07:59:59Z,MLAT,470333,C172,HA-BFN,,,QHU,LHBS,,,,1755331200
3bc241f1,QS1405,TVS4UW,47.32439,19.25787,332,30000,445,0,1000,2025-08-16T07:59:58Z,ADSB,4D2332,A320,9H-VDS,TVS,GTR,HER,LGIR,BRQ,LKTB,2025-08-16T08:32:00Z,1755331200
3bc275d9,,HABDY,47.43193,18.99642,24,1425,80,-320,7000,2025-08-16T07:59:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1755331200
3bc1b88c,KJ795,AIH795,47.28546,19.28995,296,33600,484,-832,1000,2025-08-16T07:59:59Z,MLAT,71BC17,B744,HL7417,AIH,AIH,ALA,UAAA,VIE,LOWW,2025-08-16T08:23:28Z,1755331200
3bc25ef5,W61839,WZZ22ZP,47.39323,19.34184,312,1225,135,-576,1000,2025-08-16T07:59:59Z,ADSB,4D241E,A21N,9H-WAI,WZZ,WMT,WRO,EPWR,BUD,LHBP,2025-08-16T08:00:44Z,1755331200
3bc26d26,,HASKD000,47.58902,19.23618,30,1700,84,512,7000,2025-08-16T07:59:58Z,MLAT,47308F,C172,HA-SKD,,,,,,,,1755331200
3bc24d18,FR2019,RYR93LE,47.26859,19.50128,358,4450,198,-576,1000,2025-08-16T08:09:59Z,ADSB,48C2A0,B38M,SP-RZA,RYS,RYS,PMO,LICJ,BUD,LHBP,2025-08-16T08:14:15Z,1755331800
3bc2566c,CV7216,CLX7216,47.4095,18.97339,115,35000,482,0,3502,2025-08-16T08:09:59Z,ADSB,4D0103,B748,LX-VCA,CLX,CLX,LUX,ELLX,PEK,ZBAA,2025-08-16T16:59:44Z,1755331800
3bc273bc,OS765,AUA75A,47.36495,19.18621,125,32700,456,704,1000,2025-08-16T08:09:59Z,ADSB,44022B,A320,OE-LXB,AUA,AUA,VIE,LOWW,BOJ,LBBG,2025-08-16T09:18:56Z,1755331800
3bc24c1b,W62364,WZZ56HB,47.42171,19.29584,312,425,151,-768,1000,2025-08-16T08:09:59Z,ADSB,4D2022,A21N,9H-WNU,WZZ,WMT,AHO,LIEA,BUD,LHBP,2025-08-16T08:10:15Z,1755331800
3bc24cd4,FR1242,RYR858K,47.36073,19.39423,312,2075,184,-896,6444,2025-08-16T08:09:59Z,ADSB,48C123,B738,SP-RKD,RYR,RYS,ATH,LGAV,BUD,LHBP,2025-08-16T08:13:00Z,1755331800
3bc24431,,HADOM,47.46058,19.04498,288,1825,73,0,7067,2025-08-16T08:09:59Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1755331800
3bc28b5e,,HABFO,47.42683,18.97125,97,1500,87,192,7000,2025-08-16T08:19:37Z,MLAT,470334,C172,HA-BFO,,,QHU,LHBS,,,,1755332400
3bc26df4,,HADAL,47.31806,18.97628,139,1300,82,-384,7000,2025-08-16T08:19:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,,,,1755332400
3bc24431,,HADOM,47.4833,18.90587,121,1150,156,0,7067,2025-08-16T08:19:33Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1755332400
3bc28964,,HABFQ,47.44109,19.00344,26,1200,79,-6144,0026,2025-08-16T08:19:36Z,MLAT,470336,C172,HA-BFQ,,,QHU,LHBS,,,,1755332400
3bc2690a,,SWR47M,47.45705,19.20767,313,1675,165,2176,1000,2025-08-16T08:19:59Z,ADSB,4B1614,A320,HB-IJK,SWR,SWR,BUD,LHBP,ZRH,LSZH,,1755332400
3bc28930,,HAGYP,47.58558,19.05931,20,1575,48,0,7015,2025-08-16T08:19:58Z,MLAT,471257,MM24,HA-GYP,,,,,,,,1755332400
3bc24d29,7O5005,TVL5005,47.40182,19.32784,312,950,154,-768,6461,2025-08-16T08:19:58Z,ADSB,49D403,B738,OK-TST,TVS,TVS,RHO,LGRP,BUD,LHBP,2025-08-16T08:21:41Z,1755332400
3bc290c7,,HABFS,47.42511,18.94487,99,1700,86,0,7000,2025-08-16T08:30:00Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,,,,1755333000
3bc267a1,LH1684,DLH7AH,47.4986,19.00635,135,10850,333,-1728,1000,2025-08-16T08:30:00Z,ADSB,3C644E,A319,D-AIBN,DLH,CLH,MUC,EDDM,BUD,LHBP,2025-08-16T08:41:24Z,1755333000
3bc27ae9,OS9173,AUA9AM,47.38014,18.92876,134,27775,468,1408,7111,2025-08-16T08:29:59Z,ADSB,440549,A320,OE-LBV,AUA,AUA,VIE,LOWW,RHO,LGRP,2025-08-16T10:18:40Z,1755333000
3bc2896e,FR6712,RYR56QN,47.43622,19.24093,312,400,120,128,1000,2025-08-16T08:30:00Z,ADSB,4D2385,B38M,9H-VUX,RYR,MAY,BUD,LHBP,MAD,LEMD,,1755333000
3bc27799,OS713,AUA71V,47.37822,19.36594,312,1600,158,-832,1000,2025-08-16T08:29:59Z,ADSB,440826,E195,OE-LWJ,AUA,AUA,VIE,LOWW,BUD,LHBP,2025-08-16T08:32:07Z,1755333000
3bc28d50,,OYBGS,47.58549,19.3588,238,1750,90,0,7000,2025-08-16T08:29:59Z,MLAT,4588F3,P28A,OY-BGS,,,,,,,,1755333000
3bc27323,XR674,CXI26JE,47.37025,19.21605,153,37000,435,0,7627,2025-08-16T08:39:59Z,ADSB,4D239B,B738,9H-CXE,CAI,CXI,BER,EDDB,HER,LGIR,2025-08-16T10:31:28Z,1755333600
3bc267a1,LH1684,DLH7AH,47.41521,19.30641,312,600,125,-640,1000,2025-08-16T08:39:58Z,ADSB,3C644E,A319,D-AIBN,CXI,CLH,MUC,EDDM,BUD,LHBP,2025-08-16T08:40:28Z,1755333600
3bc28964,,HABFQ,47.44039,18.93588,189,1200,70,0,0,2025-08-16T08:39:51Z,MLAT,470336,C172,HA-BFQ,,,QHU,LHBS,QHU,LHBS,2025-08-16T08:40:56Z,1755333600
3bc290c7,,HABFS,47.45411,18.9563,277,800,66,-30976,7000,2025-08-16T08:39:58Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,QHU,LHBS,,1755333600
3bc2800b,,HADAW,47.60245,18.98056,338,2300,96,448,7034,2025-08-16T08:39:59Z,MLAT,474010,DA40,HA-DAW,,,QHL,LHTL,,,,1755333600
3bc28b62,FR197,RYR81UJ,47.58522,19.04933,338,7450,276,1472,1000,2025-08-16T08:39:59Z,ADSB,48C224,B738,SP-RSE,RYS,RYS,BUD,LHBP,BER,EDDB,2025-08-16T09:44:32Z,1755333600
3bc28ea8,,HABDY,47.447,19.00584,338,950,56,-960,7000,2025-08-16T08:39:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T08:39:54Z,1755333600
3bc1eba2,DV489,VSV489,47.3163,19.46548,311,2425,178,64,5134,2025-08-16T08:39:59Z,MLAT,6832A3,B38M,UP-B3742,VSV,VSV,CIT,UAII,BUD,LHBP,2025-08-16T08:42:07Z,1755333600
3bc25c99,VF17,TKJ10C,47.32952,18.97635,293,32950,464,-1088,5353,2025-08-16T08:49:59Z,ADSB,4BAA14,A320,TC-JPT,THY,THY,SAW,LTFJ,VIE,LOWW,2025-08-16T09:14:40Z,1755334200
3bc29dc2,,HATAC,47.3545,18.93654,246,1500,87,0,4243,2025-08-16T08:49:58Z,MLAT,47322E,PIVI,HA-TAC,,,QHL,LHTL,,,,1755334200
3bc2800b,,HADAW,47.31755,18.97974,150,1325,114,-320,7034,2025-08-16T08:49:59Z,MLAT,474010,DA40,HA-DAW,,,QHL,LHTL,,,,1755334200
3bc26381,W62442,WZZ38,47.37895,19.36478,312,1600,135,-640,6452,2025-08-16T08:49:58Z,ADSB,471DAF,A21N,HA-LGH,WZZ,WZZ,ATH,LGAV,BUD,LHBP,2025-08-16T08:52:24Z,1755334200
3bc27b0b,OS829,AUA829,47.27305,19.48834,120,34550,447,640,7137,2025-08-16T08:49:59Z,ADSB,440CAC,A20N,OE-LZO,AUA,AUA,VIE,LOWW,EBL,ORER,2025-08-16T11:46:08Z,1755334200
3bc24f25,XQ520,SXS1TC,47.27692,19.52648,319,4475,222,-1408,5371,2025-08-16T08:49:59Z,ADSB,4BCE09,B738,TC-SPI,SXS,SXS,AYT,LTAI,BUD,LHBP,2025-08-16T08:53:53Z,1755334200
3bc29d8d,,FJJDN,47.45321,18.9143,292,1850,96,320,4205,2025-08-16T08:49:59Z,ADSB,39729C,SHRK,F-JJDN,,,QHU,LHBS,,,,1755334200
3bc28ea8,,HABDY,47.42714,18.95939,100,1675,93,-448,7000,2025-08-16T08:49:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T08:49:06Z,1755334200
3bc299cc,,HAMIC,47.51606,18.99198,288,1750,101,-64,7063,2025-08-16T08:49:59Z,ADSB,472082,R44,HA-MIC,,,QHU,LHBS,,,,1755334200
3bc28c47,,HABFP,47.44958,19.00068,282,725,46,-832,7000,2025-08-16T08:49:09Z,MLAT,470335,C172,HA-BFP,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T08:50:26Z,1755334200
3bc253e1,BA868,BAW68H,47.31784,19.46087,317,3075,190,-192,4666,2025-08-16T08:59:59Z,ADSB,4008B2,A319,G-EUPR,BAW,BAW,LHR,EGLL,BUD,LHBP,2025-08-16T09:02:20Z,1755334800
3bc270ab,JU371,ASL22P,47.23018,19.4696,157,35000,447,-64,7607,2025-08-16T08:59:59Z,ADSB,451D8C,E190,LZ-BUR,LZB,LZB,CPH,EKCH,BEG,LYBE,2025-08-16T09:29:36Z,1755334800
3bc299cc,,HAMIC,47.45265,19.00003,252,1050,39,-1088,7063,2025-08-16T08:59:59Z,ADSB,472082,R44,HA-MIC,,,QHU,LHBS,,,,1755334800
3bc28ea8,,HABDY,47.45735,18.93432,279,900,50,0,7000,2025-08-16T08:59:50Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T08:53:13Z,1755334800
3bc28b0e,OS783,AUA783,47.32719,19.38904,127,31000,440,0,1000,2025-08-16T08:59:59Z,ADSB,502D0D,BCS3,YL-AAQ,BTI,BTI,VIE,LOWW,OTP,LROP,2025-08-16T09:53:04Z,1755334800
3bc270ed,LH1336,DLH5LM,47.37724,19.36707,311,1675,159,-960,1000,2025-08-16T08:59:59Z,ADSB,3C65CD,A20N,D-AINM,LZB,LZB,FRA,EDDF,BUD,LHBP,2025-08-16T09:02:43Z,1755334800
3bc28930,,HAGYP,47.60469,19.09554,118,1475,58,0,0035,2025-08-16T08:59:59Z,MLAT,471257,MM24,HA-GYP,,,,,,,,1755334800
3bc28964,,HABFQ,47.4456,18.95262,313,1400,617,-30976,0,2025-08-16T09:09:54Z,MLAT,470336,C172,HA-BFQ,,,QHU,LHBS,QHU,LHBS,2025-08-16T08:54:41Z,1755335400
3bc24431,,HADOM,47.59323,18.95429,195,2050,88,0,7016,2025-08-16T09:09:59Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,QHU,LHBS,2025-08-16T09:19:33Z,1755335400
3bc268b7,,HABFW,47.42675,18.98096,82,1600,78,-448,7052,2025-08-16T09:09:58Z,MLAT,47033C,C172,HA-BFW,FCA,FCA,QHU,LHBS,,,,1755335400
3bc28866,,HABCO,47.45625,19.00271,173,875,71,-320,7000,2025-08-16T09:09:58Z,MLAT,4702E6,C172,HA-BCO,FCA,FCA,QHU,LHBS,,,,1755335400
3bc290c7,,HABFS,47.44843,19.00426,326,700,56,0,7000,2025-08-16T09:09:16Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T09:09:57Z,1755335400
3bc26bf0,W62272,WZZ302,47.38026,19.36263,312,1575,148,-832,1000,2025-08-16T09:09:59Z,ADSB,471DB0,A21N,HA-LGI,WZZ,WZZ,EIN,EHEH,BUD,LHBP,2025-08-16T09:11:56Z,1755335400
3bc25feb,FR1658,RYR23SJ,47.34274,19.21008,132,7575,284,-1408,0545,2025-08-16T09:09:58Z,ADSB,48C133,B738,SP-RKU,RYR,RYS,STN,EGSS,BUD,LHBP,2025-08-16T09:17:35Z,1755335400
3bc296e6,PC906,PGT9BB,47.37346,19.11724,133,34175,448,1024,7145,2025-08-16T09:09:59Z,ADSB,4BC893,A21N,TC-RDS,PGT,PGT,VIE,LOWW,SAW,LTFJ,2025-08-16T10:37:52Z,1755335400
3bc25d03,AY1251,FIN5DM,47.41933,19.30001,312,500,142,-768,6104,2025-08-16T09:09:39Z,MLAT,45AB50,B738,OY-JZP,JTD,JTD,HEL,EFHK,BUD,LHBP,2025-08-16T09:10:18Z,1755335400
3bc2ab4c,,HAFAL,47.22171,18.91044,203,10000,230,64,1000,2025-08-16T09:19:58Z,MLAT,472607,E120,HA-FAL,BPS,BPS,BUD,LHBP,BUD,LHBP,2025-08-16T09:24:58Z,1755336000
3bc26df4,,HADAL,47.32813,18.98422,85,900,79,-704,7000,2025-08-16T09:19:59Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,QHL,LHTL,2025-08-16T09:19:56Z,1755336000
3bc2136e,EK1,UAE1,47.27746,19.08384,293,38000,482,0,0560,2025-08-16T09:19:59Z,MLAT,89655A,A388,A6-EVN,UAE,UAE,DXB,OMDB,LHR,EGLL,2025-08-16T11:14:08Z,1755336000
3bc27f99,,HABFN,47.4492,18.99865,301,800,68,0,7027,2025-08-16T09:19:04Z,MLAT,470333,C172,HA-BFN,,,QHU,LHBS,,,,1755336000
3bc26c35,OS9172,AUA9172,47.29788,19.13681,315,33175,447,-896,2670,2025-08-16T09:19:58Z,ADSB,440667,A320,OE-LBK,AUA,AUA,RHO,LGRP,VIE,LOWW,2025-08-16T09:46:40Z,1755336000
3bc2acef,JSD506,JSD506,47.53835,19.15182,17,5825,191,1088,4217,2025-08-16T09:19:59Z,MLAT,471843,C650,HA-JEX,JSH,JSD,BUD,LHBP,LCA,LCLK,2025-08-16T11:54:54Z,1755336000
3bc29ea6,OS647,AUA647,47.45261,19.32516,117,31625,418,640,1000,2025-08-16T09:19:59Z,ADSB,44082B,E195,OE-LWO,AUA,AUA,VIE,LOWW,SBZ,LRSB,2025-08-16T09:57:20Z,1755336000
3bc2758c,KL1363,KLM94R,47.55121,19.26899,132,9200,290,-1408,1000,2025-08-16T09:19:59Z,ADSB,48415F,B738,PH-BXF,KLM,KLM,AMS,EHAM,BUD,LHBP,2025-08-16T09:29:10Z,1755336000
3bc2ab84,FR9943,RYR7VX,47.48659,19.1517,292,3150,205,1152,4204,2025-08-16T09:29:59Z,ADSB,48C2A0,B38M,SP-RZA,RYS,RYS,BUD,LHBP,TFS,GCTS,,1755336600
3bc25749,EI672,EIN67H,47.29815,19.4963,307,3000,218,-320,4635,2025-08-16T09:29:59Z,ADSB,4CA214,A320,EI-DEE,EIN,EIN,DUB,EIDW,BUD,LHBP,2025-08-16T09:32:14Z,1755336600
3bc299a9,TK6052,THY6052,47.29093,19.43665,134,33050,446,-64,1464,2025-08-16T09:29:59Z,ADSB,4B9C61,A321,TC-GCA,BBT,BBT,PRG,LKPR,IST,LTFM,2025-08-16T10:57:04Z,1755336600
3bc22431,J971,JZR71,47.37477,19.37144,312,1700,140,-640,1462,2025-08-16T09:29:58Z,MLAT,706214,A20N,9K-CBD,JZR,JZR,KWI,OKKK,BUD,LHBP,2025-08-16T09:32:26Z,1755336600
3bc2b203,FR5190,RYR1TR,47.29147,18.97325,201,11300,326,2368,1000,2025-08-16T09:39:59Z,ADSB,48C2A2,B38M,SP-RZC,RYS,RYS,BUD,LHBP,BRI,LIBD,2025-08-16T10:48:32Z,1755337200
3bc26df4,,HADAL,47.3326,18.99019,21,2100,72,192,7000,2025-08-16T09:39:59Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,QHL,LHTL,2025-08-16T09:39:56Z,1755337200
3bc2a5c2,OS736,AUA73X,47.25494,19.12114,303,30000,424,128,7363,2025-08-16T09:39:59Z,ADSB,440821,E195,OE-LWE,AUA,AUA,BEG,LYBE,VIE,LOWW,2025-08-16T10:05:52Z,1755337200
3bc2bb41,,HABFS,47.44412,19.00509,28,1100,64,-1280,7000,2025-08-16T09:39:59Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,,,,1755337200
3bc2bd27,,HABFQ,47.42751,18.94754,116,1700,94,0,0,2025-08-16T09:39:58Z,MLAT,470336,C172,HA-BFQ,,,QHU,LHBS,,,,1755337200
3bc2a7d0,HU790,CHH790,47.34847,19.28213,121,32650,482,1216,7103,2025-08-16T09:39:59Z,ADSB,7808A0,B788,B-2729,CHH,CHH,VIE,LOWW,SZX,ZGSZ,2025-08-16T19:52:32Z,1755337200
3bc28a27,TK1332,THY9CM,47.40472,19.34833,134,35025,454,0,7631,2025-08-16T09:39:59Z,MLAT,4BAA70,A321,TC-JSP,THY,THY,BRE,EDDW,IST,LTFM,2025-08-16T11:05:36Z,1755337200
3bc28cae,TK1338,THY1CV,47.4678,19.25725,134,39000,460,0,6402,2025-08-16T09:39:59Z,ADSB,4BA90D,B738,TC-JHM,THY,THY,LEJ,EDDP,IST,LTFM,2025-08-16T11:05:36Z,1755337200
3bc2b44e,,WZZ401,47.47614,19.17499,311,2975,201,1280,4205,2025-08-16T09:39:59Z,ADSB,4D2022,A21N,9H-WNU,WZZ,WMT,BUD,LHBP,BEG,LYBE,,1755337200
3bc26df4,,HADAL,47.30139,18.97631,177,2300,94,-768,7000,2025-08-16T09:49:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,QHL,LHTL,2025-08-16T09:50:06Z,1755337800
3bc27fdb,,R904,47.34346,19.2511,4,1500,104,0,7007,2025-08-16T09:49:59Z,MLAT,477FCB,EXPL,R904,,,,,,,,1755337800
3bc2bd27,,HABFQ,47.44087,18.94108,183,1600,61,0,0026,2025-08-16T09:49:57Z,MLAT,470336,C172,HA-BFQ,,,QHU,LHBS,QHU,LHBS,2025-08-16T09:50:04Z,1755337800
3bc2bb41,,HABFS,47.42394,18.94467,142,1700,88,0,7000,2025-08-16T09:49:58Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T09:50:18Z,1755337800
3bc2a0f3,4M626,MGH626,47.59105,19.08008,133,37000,454,0,1445,2025-08-16T09:49:58Z,ADSB,4BB4EF,B738,TC-MGO,MGH,MGH,PRG,LKPR,AYT,LTAI,2025-08-16T12:03:12Z,1755337800
3bc226cb,KU127,KAC127,47.47591,19.54996,309,40000,476,0,3260,2025-08-16T09:49:58Z,MLAT,706067,A338,9K-APG,KAC,KAC,KWI,OKKK,AMS,EHAM,2025-08-16T11:24:48Z,1755337800
3bc298c9,TK1554,THY1MD,47.30782,19.52401,133,35350,449,704,7614,2025-08-16T10:00:00Z,ADSB,4BAA88,A321,TC-JTH,THY,THY,HAJ,EDDV,IST,LTFM,2025-08-16T11:22:40Z,1755338400
3bc206c4,,HUA102A,47.37133,19.34592,312,1975,155,-960,0614,2025-08-16T10:00:00Z,MLAT,471DD6,A332,HA-LHU,HUA,HUA,NQZ,UACC,BUD,LHBP,2025-08-16T10:02:24Z,1755338400
3bc2a370,LO535,LOT5HZ,47.3163,19.46559,312,2950,205,-576,1000,2025-08-16T09:59:59Z,ADSB,48AD08,E75S,SP-LII,LOT,LOT,WAW,EPWA,BUD,LHBP,2025-08-16T10:03:04Z,1755338400
3bc2bb41,,HABFS,47.45115,18.9631,274,900,76,-3584,7000,2025-08-16T09:59:56Z,MLAT,470338,C172,HA-BFS,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-16T09:53:39Z,1755338400
3bc2c25d,LH1685,DLH3HP,47.47948,19.09595,230,3875,267,2624,1000,2025-08-16T09:59:59Z,ADSB,3C644E,A319,D-AIBN,HUA,CLH,BUD,LHBP,MUC,EDDM,2025-08-16T10:57:04Z,1755338400
3bc2bbee,DV490,VSV490,47.57007,19.48274,121,13750,341,2112,4235,2025-08-16T10:00:00Z,ADSB,6832A3,B38M,UP-B3742,VSV,VSV,BUD,LHBP,CIT,UAII,2025-08-16T14:49:36Z,1755338400
3bc26df4,,HADAL,47.30917,19.00802,219,2300,101,-64,7000,2025-08-16T10:09:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,QHL,LHTL,2025-08-16T10:09:34Z,1755339000
3bc291f7,PC901,PGT58VX,47.29321,19.0218,304,30550,470,-2176,1000,2025-08-16T10:09:59Z,ADSB,4BC896,A21N,TC-RDV,PGT,PGT,SAW,LTFJ,VIE,LOWW,2025-08-16T10:35:44Z,1755339000
3bc28a83,W62368,WZZ2CX,47.22557,19.24354,91,5875,296,-1536,1000,2025-08-16T10:09:59Z,ADSB,471F36,A21N,HA-LVI,WZZ,WZZ,ORY,LFPO,BUD,LHBP,2025-08-16T10:16:19Z,1755339000
3bc2ab4c,,HAFAL,47.39674,19.30553,312,1400,127,-64,1000,2025-08-16T10:09:58Z,MLAT,472607,E120,HA-FAL,BPS,BPS,BUD,LHBP,BUD,LHBP,2025-08-16T10:11:49Z,1755339000
3bc27a7c,W62202,WZZ8270,47.32747,19.44749,310,3025,195,-1216,3402,2025-08-16T10:09:58Z,ADSB,471DBB,A21N,HA-LGT,WZZ,WZZ,LTN,EGGW,BUD,LHBP,2025-08-16T10:12:29Z,1755339000
3bc2cbdd,,HAMIY,47.51147,19.03011,50,1600,93,-256,7046,2025-08-16T10:09:58Z,ADSB,472098,R44,HA-MIY,,,QHU,LHBS,,,,1755339000
3bc2a3f0,EK44,UAE44,47.26149,19.02846,124,35000,486,0,6422,2025-08-16T10:19:58Z,ADSB,89631C,B77W,A6-ENZ,UAE,UAE,FRA,EDDF,DXB,OMDB,2025-08-16T15:00:16Z,1755339600
3bc2cf13,7O5098,TVL5098,47.4201,19.04672,205,6800,282,2560,4245,2025-08-16T10:19:59Z,ADSB,49D403,B738,OK-TST,TVS,TVS,BUD,LHBP,ZTH,LGZA,2025-08-16T11:55:48Z,1755339600
3bc26df4,,HADAL,47.31844,18.98763,64,1600,91,-768,7000,2025-08-16T10:19:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,QHL,LHTL,2025-08-16T10:19:24Z,1755339600
3bc29a0c,KL569,KLM569,47.30251,19.47574,135,35000,494,-64,0142,2025-08-16T10:19:59Z,ADSB,485B45,B78X,PH-BKF,ETD,ETD,AMS,EHAM,JRO,HTKJ,2025-08-16T17:12:32Z,1755339600
3bc1acda,RJ264,RJA264,47.32452,19.27943,153,41000,484,0,1141,2025-08-16T10:19:59Z,ADSB,740825,B788,JY-BAE,RJA,RJA,ORD,KORD,AMM,OJAI,2025-08-16T12:54:24Z,1755339600
